ra,dec,umag,eu,bmag,eb,vmag,ev,gmag,eg,rmag,er,imag,ei,zmag,ez,kmag,ek,zp_best,zl68_gal,zu68_gal,Origin,SpecRA,SpecDEC,z_spec,Q_f,SpecOrigin,Outlier,I_FWHMArea,Z_FWHMArea,R_FWHMArea,G_FWHMArea
150.43508,1.969825,24.024,0.041,23.678,0.04,23.45300000000001,0.031,23.812,0.038,23.256,0.028,22.544,0.02,22.195,0.022,21.393,0.025,0.856,0.84,0.87,mag25lim,150.4350933,1.969807953,0.85938114,3.0,publicSpecZ,0,33,30.0,43.0,30.0
150.43511999999996,1.931501,25.039,0.071,24.413,0.058,24.085,0.043,24.539,0.064,23.756,0.036000000000000004,22.896,0.024,22.397,0.025,21.162,0.02,0.851,0.84,0.86,mag25lim,150.4351477,1.931506043,0.59115225,2.0,publicSpecZ,0,16,18.0,16.0,18.0
150.43537,1.966006,23.7443,0.0347,23.1807,0.0299,22.7739,0.0212,23.266,0.0274,22.5472,0.019,21.7715,0.0131,21.3881,0.0128,20.4595,0.0991,0.8,0.73,0.84,Cosmos2006,150.4353926,1.965976154,0.7193305999999999,2.0,publicSpecZ,0,45,45.0,49.0,45.0
150.43546,2.54511,24.506,0.055,23.409,0.035,22.782,0.022,23.354,0.03,22.57,0.02,22.227,0.017,21.995,0.019,22.013,0.049,0.116,0.1,0.13,mag25lim,150.4354937,2.545102485,0.12468126,2.0,publicSpecZ,0,24,29.0,40.0,29.0
150.43586000000005,2.464639,24.11,0.044,23.705,0.04,23.495,0.031,23.868,0.038,23.058000000000003,0.025,22.53,0.019,22.29,0.022,21.747,0.034,0.621,0.61,0.63,mag25lim,150.4358629,2.46462808,0.6761362,4.0,publicSpecZ,0,18,26.0,49.0,26.0
150.43595,1.946749,25.2232,0.0816,24.7852,0.0682,24.2125,0.0475,24.9137,0.0706,24.0768,0.0417,23.9809,0.0472,23.6547,0.065,99.0,23.2,0.38,0.3,0.41,Cosmos2006,150.435959,1.94675,0.3584,4.0,DEIMOS,0,20,13.0,22.0,13.0
150.43603000000004,1.728034,26.549,0.217,25.939,0.14400000000000002,25.66,0.123,25.742,0.138,25.173,0.08199999999999999,24.132,0.049,23.382,0.051,21.18,0.021,1.108,1.1,1.12,mag25lim,150.43603000000004,1.728034,1.129,3.0,DEIMOS,0,33,12.0,39.0,12.0
150.43608,1.783838,24.0603,0.0418,23.6984,0.0387,23.6774,0.0337,23.839,0.0378,23.254,0.0268,22.7502,0.0215,22.6124,0.0276,99.0,23.2,0.67,0.59,0.68,Cosmos2006,150.4361051,1.783822484,0.7024,3.0,publicSpecZ,0,29,30.0,52.0,30.0
150.43622,2.476348,25.1181,0.0829,24.4498,0.0563,23.8557,0.0373,24.5367,0.0591,23.542,0.0314,22.8147,0.0225,22.4628,0.0247,22.3889,0.86,0.7,0.56,0.73,Cosmos2006,150.4362505,2.476330566,0.7707,2.0,publicSpecZ,0,19,23.0,29.0,23.0
150.43638,2.161483,24.778,0.06,24.307,0.054000000000000006,24.211,0.047,24.564,0.057,23.931,0.039,23.43,0.033,22.586,0.028,21.03,0.019,1.34,1.31,1.37,mag25lim,150.43638,2.16148,1.3,4.0,DEIMOS,0,18,17.0,35.0,17.0
150.43645,2.659737,24.7576,0.0634,24.2424,0.0506,23.9481,0.0391,24.3431,0.0491,23.7851,0.0352,23.2994,0.0292,23.0271,0.0373,22.4465,0.6365,0.69,0.46,0.75,Cosmos2006,150.4364485,2.659748096,1.1184506,2.0,publicSpecZ,0,4,15.0,18.0,15.0
150.4365,1.960073,25.188,0.078,24.684,0.067,23.888,0.039,24.68,0.064,23.314,0.028,22.199,0.017,21.486,0.014,19.809,0.01,0.8440000000000001,0.83,0.86,mag25lim,150.4365017,1.959993813,0.826199,3.0,publicSpecZ,0,17,18.0,33.0,18.0
150.43655,2.697193,24.789,0.0651,24.4005,0.0555,24.1985,0.0454,24.5962,0.0572,23.9147,0.0387,23.1765,0.0274,22.635,0.029,21.5234,0.2446,1.0,0.81,1.06,Cosmos2006,150.4365534,2.6971445910000003,0.8801207,2.0,publicSpecZ,0,34,30.0,36.0,30.0
150.43704,2.383283,24.803,0.064,24.031,0.048,23.733,0.037000000000000005,24.192,0.047,23.754,0.036000000000000004,23.643,0.039,23.497,0.057,23.57,0.193,0.189,0.17,0.2,mag25lim,150.4370574,2.383259104,0.18223734,3.0,publicSpecZ,0,15,17.0,18.0,17.0
150.43718,2.098511,27.262,0.331,27.01,0.293,25.72,0.125,26.346,0.221,24.951,0.076,23.658,0.038,22.774,0.032,21.347,0.024,1.036,1.02,1.05,mag25lim,150.4372115,2.098500446,0.842414,2.0,publicSpecZ,0,11,9.0,17.0,9.0
150.43726999999996,2.516968,24.91,0.069,24.503,0.06,24.216,0.047,24.675,0.063,23.975,0.04,23.344,0.031,22.825,0.033,21.576,0.031,1.006,0.99,1.02,mag25lim,150.4372892,2.516969324,0.92676073,3.0,publicSpecZ,0,23,18.0,3.0,18.0
150.43732,2.793603,23.6,0.035,22.922,0.027000000000000003,22.427,0.018000000000000002,23.042,0.025,21.93,0.014,21.458,0.011,21.181,0.011,20.423,0.013,0.53,0.52,0.54,mag25lim,150.43732869999997,2.793575415,0.6068395999999999,2.0,publicSpecZ,0,24,30.0,42.0,30.0
150.43753999999996,2.0734,24.6455,0.0556,24.2583,0.051,24.065,0.0418,24.4809,0.0534,23.7808,0.0353,23.1046,0.0262,22.7913,0.0321,22.4665,0.6806,0.77,0.68,0.88,Cosmos2006,150.43754819999995,2.073388491,0.6494121999999999,2.0,publicSpecZ,0,13,17.0,23.0,17.0
150.43767,2.7151240000000003,22.744,0.022,21.961,0.017,21.875,0.014,22.128,0.016,21.922,0.015,21.75,0.013,21.654,0.015,21.827,0.043,0.054000000000000006,0.04,0.06,mag25lim,150.437693,2.715096049,0.22778867,3.0,publicSpecZ,0,43,46.0,58.0,46.0
150.4378,2.060191,23.893,0.038,23.227,0.032,22.642,0.02,23.212,0.027000000000000003,22.535,0.019,22.254,0.017,22.059,0.019,21.91,0.056,0.264,0.25,0.27,mag25lim,150.4378267,2.060180816,0.41045636,2.0,publicSpecZ,0,36,34.0,55.0,34.0
150.43803,1.953406,99.0,28.7,99.0,29.1,27.5448,0.5474,99.0,28.0,26.3598,0.1818,24.9191,0.0921,24.9035,0.1792,22.5437,0.6737,0.81,0.74,1.66,Cosmos2006,150.43803400000004,1.953425,4.91,2.0,DEIMOS,1,6,8.0,9.0,22.0
150.43813,1.602623,23.732,0.038,23.303,0.033,23.057,0.025,23.45300000000001,0.032,22.864,0.023,22.227,0.017,21.634,0.015,20.443,0.012,1.099,1.09,1.11,mag25lim,150.43813,1.602623,1.067,4.0,DEIMOS,0,67,90.0,77.0,90.0
150.4389,2.7665,23.988000000000003,0.043,23.527,0.037000000000000005,23.19400000000001,0.028,23.656,0.035,22.824,0.022,21.929,0.015,21.471,0.013,20.239,0.012,0.797,0.78,0.81,mag25lim,150.4389149,2.7665042,0.797,4.0,publicSpecZ,0,20,22.0,31.0,22.0
150.43918,2.621841,25.8759,0.1314,24.593000000000004,0.0624,23.9413,0.0396,24.5638,0.0635,23.7796,0.0373,23.407,0.0319,23.2191,0.0435,99.0,23.2,0.42,0.2,0.44,Cosmos2006,150.4391794,2.621833799,0.18447535,2.0,publicSpecZ,0,19,18.0,18.0,18.0
150.43926000000005,2.044196,24.285,0.046,23.843000000000004,0.043,23.587,0.033,23.998,0.042,23.147,0.026,22.795,0.022,22.588,0.027000000000000003,22.123,0.051,0.546,0.53,0.56,mag25lim,150.4392759,2.044185367,0.49763945,3.0,publicSpecZ,0,12,11.0,26.0,11.0
150.4393,2.670568,25.561,0.112,24.926,0.076,24.394,0.052000000000000005,24.92,0.073,24.00800000000001,0.041,23.03,0.026,22.513,0.026,20.952,0.019,0.9,0.89,0.91,mag25lim,150.4393214,2.670532206,0.8409805,3.0,publicSpecZ,0,36,20.0,31.0,28.0
150.43933,1.923059,23.496,0.031,23.036,0.029,22.784,0.022,23.167,0.027000000000000003,22.54300000000001,0.019,21.785,0.013,21.421,0.013,20.49,0.012,0.845,0.83,0.86,mag25lim,150.4393532,1.923047827,0.83548194,4.0,publicSpecZ,0,55,47.0,65.0,47.0
150.43976999999995,2.618689,24.523000000000003,0.056,23.369,0.034,22.393,0.018000000000000002,23.312,0.029,21.643,0.013,20.895,0.01,20.443,0.01,19.116,0.01,0.518,0.51,0.53,mag25lim,150.4398052,2.618671039,0.5193,3.0,publicSpecZ,0,26,33.0,46.0,33.0
150.43992,2.5026,23.9223,0.0387,23.5188,0.0352,23.3518,0.0286,23.7435,0.0352,23.2355,0.0266,22.702,0.0211,22.9876,0.0365,21.5537,0.3893,0.6,0.57,0.6,Cosmos2006,150.4399003,2.502573661,0.5589298,4.0,publicSpecZ,0,10,12.0,18.0,12.0
150.44013,1.860823,27.136,0.197,25.695,0.102,24.748,0.055,25.513,0.084,24.13,0.04,23.354,0.028,23.025,0.026,22.233,0.028,0.564,0.55,0.58,mag25lim,150.4400752,1.860782571,9.9999,0.0,publicSpecZ,0,10,18.0,8.0,18.0
150.44036,1.7880900000000002,23.8,0.037000000000000005,23.389,0.034,23.147,0.026,23.536,0.033,22.96,0.024,22.202,0.017,21.787,0.016,20.962,0.018000000000000002,0.863,0.85,0.87,mag25lim,150.440384,1.78808,0.8822,1.5,zCOSMOS,0,56,50.0,53.0,50.0
150.44065,2.805969,25.716,0.138,24.913,0.076,24.407,0.053,24.984,0.077,24.014,0.041,22.956,0.025,22.309,0.023,21.26,0.025,0.934,0.81,0.95,mag25lim,150.4406591,2.805949984,1.0276697,2.0,publicSpecZ,0,9,11.0,20.0,12.0
150.44098,2.633511,27.2632,0.4014,26.5727,0.2023,25.4343,0.0983,26.9772,0.3211,24.6214,0.0559,23.4349,0.0316,22.7854,0.031,21.345,0.2333,0.93,0.86,0.98,Cosmos2006,150.4409894,2.633486579,0.78639793,3.0,publicSpecZ,0,13,14.0,12.0,14.0
150.44101,1.999807,26.557,0.19,25.527,0.109,24.225,0.047,25.513,0.111,23.432,0.031,22.228,0.017,21.52,0.014,20.198,0.01,0.843,0.83,0.85,mag25lim,150.4410177,1.999786385,0.78126824,2.0,publicSpecZ,0,12,16.0,25.0,16.0
150.44117,2.40825,24.4623,0.0512,24.1703,0.0485,24.0867,0.042,24.3963,0.0497,24.0079,0.0396,23.3557,0.0299,22.8134,0.0319,22.3509,0.6686,1.05,0.93,1.14,Cosmos2006,150.4411911,2.408231581,1.0675532,2.0,publicSpecZ,0,46,41.0,51.0,41.0
150.44134,2.147676,23.87,0.037000000000000005,23.585,0.038,23.536,0.033,23.84,0.038,23.491,0.032,22.818,0.023,22.678,0.032,22.522,0.071,0.802,0.79,0.81,mag25lim,150.44133,2.147472,0.6701,4.0,DEIMOS,0,24,23.0,31.0,23.0
150.44158000000004,2.415573,24.171,0.045,23.877,0.043,23.95300000000001,0.04,24.148000000000003,0.045,23.98,0.04,23.464,0.032,23.207,0.043,22.802,0.095,0.967,0.94,1.01,mag25lim,150.4415974,2.415552089,0.9786376,3.0,publicSpecZ,0,14,13.0,15.0,13.0
150.44163999999995,1.837389,24.6362,0.0582,23.7838,0.0409,23.3211,0.028,23.8129,0.0375,23.3042,0.0276,23.0219,0.025,22.9052,0.0344,22.7461,1.0011,0.18,0.1,2.82,Cosmos2006,150.4416647,1.83737629,0.15138376,2.0,publicSpecZ,0,14,15.0,26.0,15.0
150.44181,2.125041,23.888,0.037000000000000005,23.622,0.038,23.708,0.035,23.855,0.038,23.79300000000001,0.036000000000000004,23.518,0.034,23.212,0.045,22.803,0.08900000000000001,1.173,1.16,1.18,mag25lim,150.441803,2.125028,1.1643,3.0,DEIMOS,0,20,18.0,10.0,18.0
150.44182,1.997582,27.31900000000001,0.339,26.163,0.165,24.94,0.073,25.919,0.15,24.46,0.055,22.993,0.025,22.367,0.025,22.052,0.048,0.0,0.73,0.75,mag25lim,150.4418223,1.997543452,0.7395479,2.0,publicSpecZ,0,4,8.0,18.0,8.0
150.44197,1.841387,26.2932,0.1811,25.2453,0.0926,24.1495,0.0439,25.012,0.0787,23.4159,0.0297,22.4795,0.0187,21.9931,0.019,21.2497,0.2507,0.62,0.5,0.67,Cosmos2006,150.4420036,1.841370294,0.5149215,2.0,publicSpecZ,0,10,9.0,25.0,9.0
150.44201,2.605934,27.074,0.33,25.88,0.136,24.266,0.049,25.39,0.106,23.596,0.033,22.407,0.018000000000000002,21.89,0.017,20.652,0.016,0.742,0.73,0.76,mag25lim,150.4420459,2.605932531,0.7501,3.0,publicSpecZ,0,13,14.0,19.0,14.0
150.44211,2.268073,26.7988,0.2305,25.9665,0.1429,25.0119,0.077,99.0,28.0,24.533,0.0557,23.3232,0.0305,22.7338,0.0317,99.0,23.2,0.83,0.78,0.9,Cosmos2006,150.44211,2.268071,0.7537421999999999,2.0,publicSpecZ,0,7,5.0,12.0,5.0
150.44215,2.278177,23.6095,0.032,22.7887,0.0248,21.8853,0.0138,22.9025,0.0226,21.9699,0.0144,21.977,0.0145,21.8407,0.0168,21.7411,0.3576,2.87,2.84,2.89,Cosmos2006,150.4422,2.278171,0.4042,4.5,zCOSMOS,0,19,19.0,31.0,19.0
150.44233,2.11845,25.653,0.1,25.052,0.081,24.722,0.064,25.109,0.079,24.7,0.06,24.158,0.051,23.522,0.057,21.342,0.025,1.471,1.43,1.51,mag25lim,150.44233,2.118445,1.758,1.0,DEIMOS,0,15,11.0,29.0,11.0
150.44268,2.598557,23.553,0.033,23.001,0.028,22.704,0.021,23.148000000000003,0.027000000000000003,22.221,0.017,21.732,0.013,21.471,0.013,20.701,0.016,0.589,0.58,0.6,mag25lim,150.44271809999995,2.598552274,0.5604846,4.0,publicSpecZ,0,33,30.0,54.0,30.0
150.44288,2.006049,26.4716,0.1859,25.3812,0.0959,24.259,0.0468,25.3133,0.0921,23.8253,0.037000000000000005,23.3064,0.03,22.9662,0.0381,22.3691,0.7059,0.45,0.34,0.46,Cosmos2006,150.442909,2.00601958,0.31271476,2.0,publicSpecZ,0,13,13.0,32.0,13.0
150.44304,2.356168,24.0744,0.041,23.5246,0.0353,23.4769,0.0304,23.6945,0.034,23.5816,0.0318,23.347,0.0307,23.2531,0.0444,21.5761,0.3393,1.89,1.54,1.96,Cosmos2006,150.4430677,2.356152605,0.052316118,2.0,publicSpecZ,0,21,16.0,35.0,16.0
150.44308999999996,2.011489,24.817,0.062,24.478,0.06,23.863000000000003,0.039,24.46,0.056,23.654,0.035,23.43,0.033,23.215,0.048,23.3,0.142,0.422,0.41,0.43,mag25lim,150.4431085,2.01146249,0.42890662,4.0,publicSpecZ,0,11,10.0,28.0,10.0
150.44312,2.177738,25.8665,0.1202,24.7668,0.0668,23.869,0.0374,24.6979,0.06,23.1141,0.0252,22.0772,0.0152,21.4975,0.0135,19.8837,0.0767,0.65,0.61,0.73,Cosmos2006,150.4431241,2.177664342,0.6673399999999999,4.0,publicSpecZ,0,18,18.0,32.0,18.0
150.44315,2.055937,25.713,0.105,25.367,0.096,24.975,0.073,25.405,0.102,24.402,0.052000000000000005,23.989,0.047,23.584,0.062,22.643,0.08,0.598,0.58,0.62,mag25lim,150.4431526,2.055898551,0.9653,2.0,publicSpecZ,0,17,10.0,6.0,18.0
150.4434,1.803693,25.132,0.078,24.728,0.069,24.781,0.066,24.866,0.07400000000000001,24.716,0.062,24.445,0.062,23.772,0.07,23.124,0.119,1.217,1.2,1.27,mag25lim,150.44339250000004,1.803712875,0.6686,2.0,publicSpecZ,0,14,13.0,12.0,13.0
150.4435,2.160553,25.6016,0.1004,24.6906,0.0641,23.7326,0.0347,24.5649,0.0579,22.9939,0.0236,21.9638,0.0144,21.4862,0.0134,20.5105,0.1343,0.72,0.69,0.75,Cosmos2006,150.44350740000004,2.160507313,0.67989945,4.0,publicSpecZ,0,11,10.0,23.0,10.0
150.44353999999996,2.53261,24.2451,0.0459,23.8863,0.0421,23.8225,0.0367,24.1272,0.0431,23.719,0.0339,23.0453,0.0254,22.7419,0.0298,22.9326,1.4502,0.91,0.79,1.02,Cosmos2006,150.44356100000005,2.532589319,0.75500625,3.0,publicSpecZ,0,22,23.0,25.0,23.0
150.44373000000004,2.62901,24.5416,0.0547,23.6317,0.0371,22.9849,0.0238,23.5994,0.0324,22.8191,0.0216,22.4926,0.019,22.2464,0.0214,21.7736,0.3597,0.18,0.12,0.22,Cosmos2006,150.4437498,2.628981784,0.5575,1.0,publicSpecZ,0,15,17.0,25.0,17.0
150.44383,2.564214,25.214,0.083,24.945,0.076,24.885,0.07,25.221,0.087,24.895,0.068,24.377,0.058,23.867,0.071,23.44400000000001,0.172,1.0,0.95,1.02,mag25lim,150.443832,2.564216,0.995,4.0,DEIMOS,0,14,8.0,12.0,8.0
150.44388999999995,1.968332,23.44400000000001,0.03,22.95300000000001,0.028,22.707,0.021,23.095,0.026,22.443,0.018000000000000002,21.791,0.013,21.51,0.014,20.598000000000006,0.013,0.777,0.74,0.82,mag25lim,150.4439108,1.968318006,0.7105011999999999,4.0,publicSpecZ,0,43,42.0,48.0,42.0
150.44399,2.579892,24.541,0.056,24.22300000000001,0.052000000000000005,24.343000000000004,0.051,24.462,0.055,24.433000000000003,0.054000000000000006,24.392,0.06,24.462,0.133,23.929,0.298,1.7819999999999998,1.64,1.89,mag25lim,150.4440252,2.57987796,1.6151,3.0,publicSpecZ,0,14,9.0,20.0,9.0
150.4443,2.402136,24.5383,0.0534,23.9822,0.0441,23.5242,0.031,24.0251,0.0403,23.3026,0.0275,23.0846,0.0256,22.8463,0.0324,21.7604,0.3855,0.42,0.28,0.44,Cosmos2006,150.4443097,2.40209393,0.3283899,4.0,publicSpecZ,0,22,18.0,35.0,18.0
150.44463000000005,2.370739,24.47300000000001,0.052000000000000005,24.086,0.049,23.908,0.04,24.267,0.048,23.63300000000001,0.034,22.908,0.024,22.55,0.028,21.749,0.037000000000000005,0.748,0.72,0.81,mag25lim,150.4446459,2.370733761,0.7391408,2.0,publicSpecZ,0,23,34.0,37.0,34.0
150.44503,2.335063,23.8875,0.0368,23.198,0.0302,22.5895,0.0194,23.1743,0.0259,22.4958,0.0185,22.2024,0.0163,21.9841,0.0185,20.8856,0.1978,0.26,0.2,0.3,Cosmos2006,150.4450652,2.335026767,0.274,2.0,publicSpecZ,0,23,29.0,46.0,29.0
150.44503999999995,2.048525,23.393,0.029,22.96,0.028,22.826,0.022,23.128,0.026,22.47300000000001,0.019,22.007,0.015,21.859,0.017,21.297,0.025,0.657,0.65,0.67,mag25lim,150.4450662,2.048512863,0.67180604,4.0,publicSpecZ,0,14,19.0,28.0,19.0
150.44541,2.7849470000000003,24.3,0.051,23.901,0.044,23.948,0.04,24.2,0.046,23.692,0.034,23.361,0.03,22.731,0.029,21.788,0.038,1.341,1.31,1.41,mag25lim,150.445404,2.7849470000000003,1.3230000000000002,3.0,DEIMOS,0,16,18.0,36.0,18.0
150.44541999999996,2.045156,24.6149,0.0544,24.154,0.0482,24.2057,0.0447,24.3352,0.0484,24.175,0.0431,24.0494,0.0458,23.6918,0.0627,99.0,23.2,1.48,1.45,1.83,Cosmos2006,150.4454143,2.045135352,1.5381,2.0,publicSpecZ,0,8,14.0,29.0,14.0
150.44568,1.909681,24.6595,0.0582,24.4255,0.0565,24.1572,0.0443,24.5215,0.0573,23.9236,0.0395,23.0915,0.0273,22.6829,0.0307,21.7546,0.3412,0.88,0.78,0.98,Cosmos2006,150.44568999999996,1.909592,0.962,3.0,DEIMOS,0,16,21.0,28.0,21.0
150.44596,2.526267,22.778,0.022,22.26,0.02,21.64,0.013,22.283,0.017,21.46,0.012,21.195,0.01,20.899,0.01,20.374,0.012,0.37,0.36,0.38,mag25lim,150.4459845,2.526256422,0.3625,3.0,publicSpecZ,0,35,37.0,49.0,37.0
150.446,2.419467,23.327,0.029,22.54,0.023,21.994,0.015,22.533,0.019,21.911,0.014,21.457,0.011,21.208,0.012,20.339,0.012,0.202,0.19,0.21,mag25lim,150.44601219999996,2.419435613,0.21285336,4.0,publicSpecZ,0,29,22.0,32.0,22.0
150.44607,2.202583,24.09,0.042,23.789,0.042,23.652,0.034,23.921,0.039,23.575,0.032,22.85,0.023,22.449,0.025,21.907,0.048,0.888,0.88,0.9,mag25lim,150.44607,2.202583,0.925,4.0,DEIMOS,0,18,16.0,23.0,16.0
150.44636,2.846993,23.2477,0.028,22.9741,0.0272,22.9078,0.023,23.1514,0.0257,22.9529,0.023,22.5785,0.02,22.3515,0.0231,99.0,23.2,1.18,1.17,1.19,Cosmos2006,150.446382,2.846964932,0.576300025,4.0,publicSpecZ,0,13,18.0,21.0,18.0
150.44652,2.042031,24.135,0.043,23.88300000000001,0.043,23.824,0.037000000000000005,24.038,0.042,23.662,0.034,23.206,0.028,22.763,0.031,22.66,0.086,0.768,0.76,0.78,mag25lim,150.44651409999997,2.041985842,0.8438935,4.0,publicSpecZ,0,27,3.0,24.0,16.0
150.44661000000005,2.366763,24.6614,0.0561,23.9573,0.0434,23.253,0.0267,24.0483,0.0406,22.8002,0.0213,21.7297,0.0127,21.1148,0.0106,19.7638,0.0579,0.87,0.82,0.91,Cosmos2006,150.44662,2.3666970000000003,0.765,3.0,DEIMOS,0,14,14.0,34.0,14.0
150.44727,2.106709,25.5309,0.0875,24.8547,0.0672,24.2396,0.0436,24.9216,0.0628,23.6746,0.0324,22.5669,0.019,21.7558,0.0148,20.1544,0.0624,1.07,0.99,1.1,Cosmos2006,150.4472603,2.106628204,1.0326257,2.0,publicSpecZ,0,30,15.0,37.0,15.0
150.44755,2.795061,23.9254,0.0419,23.5317,0.0362,23.1315,0.0268,23.5035,0.0318,22.6372,0.0202,22.149,0.0165,21.8911,0.0196,22.2432,1.0638,0.61,0.56,0.65,Cosmos2006,150.4475637,2.7950299910000003,0.6473495,4.0,publicSpecZ,0,14,18.0,23.0,18.0
150.44756999999996,1.880238,23.92,0.039,23.309,0.033,22.813,0.022,23.338,0.03,22.32,0.017,21.415,0.011,20.978,0.01,19.647,0.01,0.703,0.69,0.71,mag25lim,150.44756999999996,1.880238,0.701,4.0,DEIMOS,0,24,20.0,56.0,20.0
150.44758000000004,2.430129,23.897,0.0377,23.5861,0.0362,23.3857,0.0288,23.8031,0.0359,23.246,0.0266,22.7217,0.021,22.1502,0.0199,21.229,0.2291,1.06,1.01,1.16,Cosmos2006,150.44761640000004,2.430103424,1.1653934,4.0,publicSpecZ,0,24,26.0,29.0,26.0
150.44766,2.546626,25.902,0.134,24.614,0.07,23.652,0.036000000000000004,24.678,0.073,23.144,0.027000000000000003,22.608,0.022,22.257,0.022,21.368,0.028,0.34600000000000003,0.33,0.36,mag25lim,150.4476866,2.546622134,0.4036217,2.0,publicSpecZ,0,19,21.0,34.0,21.0
150.44799,1.995143,25.45300000000001,0.091,24.183000000000003,0.051,23.622,0.034,24.157,0.046,23.471,0.032,23.067,0.026,22.767,0.033,22.747,0.091,0.02,0.01,0.03,mag25lim,150.4480049,1.995119729,0.060298785999999986,2.0,publicSpecZ,0,7,6.0,19.0,6.0
150.44817,2.605033,24.457,0.053,24.064,0.048,23.832,0.038,24.314,0.05,23.63300000000001,0.034,22.97,0.025,22.057,0.019,21.303,0.027000000000000003,0.955,0.94,0.97,mag25lim,150.44817,2.605033,1.1477482,3.0,publicSpecZ,0,56,57.0,43.0,57.0
150.44818,2.750492,25.525,0.118,24.326,0.055,22.986,0.024,24.204,0.047,22.252,0.017,20.988000000000003,0.01,20.342,0.01,19.003,0.01,0.7959999999999999,0.79,0.81,mag25lim,150.44818869999997,2.750476295,0.79829365,4.0,publicSpecZ,0,13,16.0,25.0,16.0
150.44828,2.16537,25.4593,0.0929,24.6398,0.0626,23.6944,0.034,24.5903,0.0561,23.3036,0.0275,22.9495,0.024,22.6709,0.0292,22.2751,0.6831,0.35,0.24,0.38,Cosmos2006,150.4483064,2.165345454,0.3738883,2.0,publicSpecZ,0,13,10.0,27.0,10.0
150.4485,2.725217,24.364,0.053,23.364,0.034,22.479,0.019,23.306,0.029,21.783,0.013,21.13,0.01,20.691,0.01,19.469,0.01,0.466,0.46,0.48,mag25lim,150.44852769999997,2.725211262,0.4730505999999999,4.0,publicSpecZ,0,18,21.0,36.0,21.0
150.44851,1.896245,24.033,0.041,23.528,0.037000000000000005,23.05,0.025,23.631,0.035,22.656,0.02,22.263,0.017,21.998,0.019,21.424,0.026,0.486,0.47,0.5,mag25lim,150.44852959999997,1.896236724,0.4743,3.0,publicSpecZ,0,26,21.0,39.0,21.0
150.44898999999995,1.669892,23.4981,0.0335,23.201,0.0302,23.2141,0.0264,23.4146,0.0297,23.2507,0.0269,22.6588,0.0205,22.3864,0.0236,22.0549,0.4479,0.98,0.91,1.1,Cosmos2006,150.4490189,1.669880868,0.9743,9.0,publicSpecZ,0,27,28.0,36.0,28.0
150.44919,2.572464,25.5141,0.1015,24.565,0.0604,23.6827,0.0339,24.5262,0.0544,23.2518,0.0268,22.7062,0.0211,22.3662,0.0232,21.29,0.3337,0.37,0.23,0.42,Cosmos2006,150.4492294,2.572448885,0.32326633,2.0,publicSpecZ,0,14,19.0,21.0,19.0
150.44931,1.864248,25.503,0.097,25.041,0.085,24.914,0.07200000000000001,25.234,0.095,24.746,0.062,24.629,0.069,24.169,0.094,23.671,0.206,0.448,0.36,0.5,mag25lim,150.44931630000005,1.86422315,1.3647,1.0,publicSpecZ,0,10,42.0,18.0,42.0
150.44937,1.88462,27.049,0.299,26.066,0.157,24.595,0.059,25.602,0.123,23.785,0.036000000000000004,22.532,0.02,21.981,0.018000000000000002,20.549,0.013,0.6709999999999999,0.66,0.68,mag25lim,150.4494076,1.884609263,0.65914565,3.0,publicSpecZ,0,12,16.0,30.0,16.0
150.44951,2.429373,24.423,0.052000000000000005,24.141,0.05,24.08,0.044,24.322,0.05,23.955,0.039,23.493,0.033,22.812,0.032,22.155,0.048,1.094,1.07,1.13,mag25lim,150.4495269,2.429358247,1.1658806000000002,2.0,publicSpecZ,0,15,15.0,18.0,15.0
150.4496,2.071997,23.546,0.032,23.259,0.032,22.864,0.023,23.369,0.03,22.738000000000003,0.021,22.557,0.02,22.495,0.026,22.667,0.075,0.085,0.07,0.43,mag25lim,150.44962880000003,2.071976572,0.4308281,4.0,publicSpecZ,0,21,17.0,31.0,17.0
150.44965,2.407076,24.51,0.054000000000000006,23.876,0.043,23.564,0.033,24.006,0.041,23.115,0.026,22.672,0.021,22.386,0.024,21.65,0.035,0.597,0.59,0.61,mag25lim,150.4496638,2.407062002,0.58242065,3.0,publicSpecZ,0,20,22.0,33.0,22.0
150.45,2.694377,24.428,0.053,23.652,0.039,23.105,0.026,23.71,0.036000000000000004,22.488000000000003,0.019,21.863000000000003,0.014,21.465,0.013,20.217,0.011,0.546,0.49,0.59,mag25lim,150.4500121,2.694338049,0.5608331,4.0,publicSpecZ,0,46,52.0,65.0,52.0
150.4503,2.513055,25.139,0.081,24.492,0.06,24.337,0.051,24.66,0.064,24.375,0.05,24.086,0.049,23.51,0.055,23.627,0.198,0.295,0.28,0.31,mag25lim,150.45031550000004,2.513077392,1.0896,2.0,publicSpecZ,0,20,24.0,35.0,24.0
150.4503,2.14271,25.788,0.109,25.154,0.086,24.092,0.044,25.161,0.08199999999999999,23.318,0.029,22.107,0.016,21.215,0.012,19.621,0.01,0.878,0.87,0.89,mag25lim,150.450302,2.142672,0.8897,3.5,zCOSMOS,0,12,11.0,28.0,11.0
150.45032,2.703325,24.854,0.07,24.034,0.047,23.365,0.03,24.025,0.043,22.919,0.023,21.94,0.015,21.267,0.012,19.607,0.01,0.831,0.82,0.84,mag25lim,150.45035869999995,2.703301439,0.71512,3.0,publicSpecZ,0,11,13.0,56.0,13.0
